-0.475,-0.325,13,13.25,23.7988,24.5445,-6.12086,-5.7047,29.6107,30.5581,17.7491,18.7686
-0.475,-0.325,13.25,13.5,24.2749,25.0228,-6.2418,-5.82113,30.2055,31.1552,18.1043,19.1305
-0.475,-0.325,13.5,13.75,24.7511,25.5011,-6.36274,-5.93756,30.8002,31.7523,18.4595,19.4924
-0.475,-0.325,13.75,14,25.2272,25.9794,-6.48368,-6.054,31.395,32.3494,18.8148,19.8542
-0.475,-0.325,14,14.25,25.7034,26.4578,-6.60462,-6.17043,31.9897,32.9465,19.17,20.2161
-0.475,-0.325,14.25,14.5,26.1796,26.9361,-6.72556,-6.28686,32.5845,33.5436,19.5252,20.578
-0.475,-0.325,14.5,14.75,26.6557,27.4144,-6.84651,-6.4033,33.1792,34.1408,19.8804,20.9399
-0.475,-0.325,14.75,15,27.1319,27.8928,-6.96745,-6.51973,33.7739,34.7379,20.2357,21.3018
-0.475,-0.275,1,1.25,0.94836,1.59977,-0.269846,-0.0975437,1.04914,1.86639,0.738917,1.44183
-0.475,-0.275,1.25,1.5,1.43106,2.08434,-0.373357,-0.196408,1.63255,2.45262,1.11812,1.82752
-0.475,-0.275,1.5,1.75,1.91377,2.5689,-0.476868,-0.295272,2.21596,3.03885,1.49732,2.21321
-0.475,-0.275,1.75,2,2.39647,3.05347,-0.58038,-0.394136,2.79936,3.62509,1.87652,2.5989
-0.475,-0.275,2,2.25,2.87917,3.53803,-0.683891,-0.493,3.38277,4.21132,2.25572,2.9846
-0.475,-0.275,2.25,2.5,3.36187,4.0226,-0.787402,-0.591864,3.96618,4.79756,2.63492,3.37029
-0.475,-0.275,2.5,2.75,3.84458,4.50717,-0.890913,-0.690728,4.54959,5.38379,3.01412,3.75598
-0.475,-0.275,2.75,3,4.32728,4.99173,-0.994424,-0.789592,5.133,5.97002,3.39332,4.14168
-0.475,-0.275,3,3.25,4.80998,5.4763,-1.09794,-0.888456,5.71641,6.55626,3.77252,4.52737
-0.475,-0.275,3.25,3.5,5.29269,5.96086,-1.20145,-0.98732,6.29982,7.14249,4.15172,4.91306
-0.475,-0.275,3.5,3.75,5.77539,6.44543,-1.30496,-1.08618,6.88323,7.72873,4.53092,5.29876
-0.475,-0.275,3.75,4,6.25809,6.92999,-1.40847,-1.18505,7.46664,8.31496,4.91012,5.68445
-0.475,-0.275,4,4.25,6.74079,7.41456,-1.51198,-1.28391,8.05005,8.90119,5.28932,6.07014
-0.475,-0.275,4.25,4.5,7.2235,7.89913,-1.61549,-1.38278,8.63346,9.48743,5.66852,6.45584
